pid,bl,tr,trial,condition,period,event
3,50,3,1059,blank,2,0
3,50,3,1059,blank,3,0
3,50,3,1059,blank,4,0
3,50,3,1059,blank,5,0
3,50,3,1059,blank,6,0
3,50,3,1059,blank,7,0
3,50,3,1059,blank,8,0
3,50,3,1059,blank,9,0
3,50,3,1059,blank,10,1
3,50,4,1060,blank,1,0
3,50,4,1060,blank,2,0
3,50,4,1060,blank,3,0
3,50,4,1060,blank,4,0
3,50,4,1060,blank,5,0
3,50,4,1060,blank,6,0
3,50,4,1060,blank,7,0
3,50,4,1060,blank,8,0
3,50,4,1060,blank,9,1
3,50,5,1061,blank,1,0
3,50,5,1061,blank,2,0
3,50,5,1061,blank,3,0
3,50,5,1061,blank,4,0
3,50,5,1061,blank,5,0
3,50,5,1061,blank,6,0
3,50,5,1061,blank,7,0
3,50,5,1061,blank,8,1
3,50,6,1062,blank,1,0
3,50,6,1062,blank,2,0
3,50,6,1062,blank,3,0
3,50,6,1062,blank,4,0
3,50,6,1062,blank,5,0
3,50,6,1062,blank,6,0
3,50,6,1062,blank,7,0
3,50,6,1062,blank,8,1
3,50,7,1063,blank,1,0
3,50,7,1063,blank,2,0
3,50,7,1063,blank,3,0
3,50,7,1063,blank,4,0
3,50,7,1063,blank,5,0
3,50,7,1063,blank,6,0
3,50,7,1063,blank,7,0
3,50,7,1063,blank,8,0
3,50,7,1063,blank,9,0
3,50,7,1063,blank,10,0
3,50,7,1063,blank,11,1
3,50,8,1064,blank,1,0
3,50,8,1064,blank,2,0
3,50,8,1064,blank,3,0
3,50,8,1064,blank,4,0
3,50,8,1064,blank,5,0
3,50,8,1064,blank,6,0
3,50,8,1064,blank,7,0
3,50,8,1064,blank,8,0
3,50,8,1064,blank,9,0
3,50,8,1064,blank,10,0
3,50,8,1064,blank,11,1
3,50,9,1065,blank,1,0
3,50,9,1065,blank,2,0
3,50,9,1065,blank,3,0
3,50,9,1065,blank,4,0
3,50,9,1065,blank,5,0
3,50,9,1065,blank,6,0
3,50,9,1065,blank,7,0
3,50,9,1065,blank,8,0
3,50,9,1065,blank,9,0
3,50,9,1065,blank,10,1
3,50,10,1066,blank,1,0
3,50,10,1066,blank,2,0
3,50,10,1066,blank,3,0
3,50,10,1066,blank,4,0
3,50,10,1066,blank,5,0
3,50,10,1066,blank,6,0
3,50,10,1066,blank,7,0
3,50,10,1066,blank,8,1
3,50,11,1067,blank,1,0
3,50,11,1067,blank,2,0
3,50,11,1067,blank,3,0
3,50,11,1067,blank,4,0
3,50,11,1067,blank,5,0
3,50,11,1067,blank,6,0
3,50,11,1067,blank,7,0
3,50,11,1067,blank,8,0
3,50,11,1067,blank,9,0
3,50,11,1067,blank,10,1
3,50,12,1068,blank,1,0
3,50,12,1068,blank,2,0
3,50,12,1068,blank,3,0
3,50,12,1068,blank,4,0
3,50,12,1068,blank,5,0
3,50,12,1068,blank,6,0
3,50,12,1068,blank,7,0
3,50,12,1068,blank,8,0
3,50,12,1068,blank,9,0
3,50,12,1068,blank,10,1
3,50,13,1069,blank,1,0
3,50,13,1069,blank,2,0
3,50,13,1069,blank,3,0
3,50,13,1069,blank,4,0
3,50,13,1069,blank,5,0
3,50,13,1069,blank,6,0
3,50,13,1069,blank,7,0
3,50,13,1069,blank,8,0
3,50,13,1069,blank,9,1
3,50,14,1070,blank,1,0
3,50,14,1070,blank,2,0
3,50,14,1070,blank,3,0
3,50,14,1070,blank,4,0
3,50,14,1070,blank,5,0
3,50,14,1070,blank,6,0
3,50,14,1070,blank,7,0
3,50,14,1070,blank,8,0
3,50,14,1070,blank,9,0
3,50,14,1070,blank,10,1
3,50,15,1071,blank,1,0
3,50,15,1071,blank,2,0
3,50,15,1071,blank,3,0
3,50,15,1071,blank,4,0
3,50,15,1071,blank,5,0
3,50,15,1071,blank,6,0
3,50,15,1071,blank,7,0
3,50,15,1071,blank,8,0
3,50,15,1071,blank,9,0
3,50,15,1071,blank,10,1
3,50,16,1072,blank,1,0
3,50,16,1072,blank,2,0
3,50,16,1072,blank,3,0
3,50,16,1072,blank,4,0
3,50,16,1072,blank,5,0
3,50,16,1072,blank,6,0
3,50,16,1072,blank,7,0
3,50,16,1072,blank,8,0
3,50,16,1072,blank,9,0
3,50,16,1072,blank,10,1
3,50,17,1073,blank,1,0
3,50,17,1073,blank,2,0
3,50,17,1073,blank,3,0
3,50,17,1073,blank,4,0
3,50,17,1073,blank,5,0
3,50,17,1073,blank,6,0
3,50,17,1073,blank,7,0
3,50,17,1073,blank,8,0
3,50,17,1073,blank,9,0
3,50,17,1073,blank,10,1
3,50,18,1074,blank,1,0
3,50,18,1074,blank,2,0
3,50,18,1074,blank,3,0
3,50,18,1074,blank,4,0
3,50,18,1074,blank,5,0
3,50,18,1074,blank,6,0
3,50,18,1074,blank,7,0
3,50,18,1074,blank,8,0
3,50,18,1074,blank,9,0
3,50,18,1074,blank,10,1
3,50,19,1075,blank,1,0
3,50,19,1075,blank,2,0
3,50,19,1075,blank,3,0
3,50,19,1075,blank,4,0
3,50,19,1075,blank,5,0
3,50,19,1075,blank,6,0
3,50,19,1075,blank,7,0
3,50,19,1075,blank,8,0
3,50,19,1075,blank,9,0
3,50,19,1075,blank,10,1
3,50,20,1076,blank,1,0
3,50,20,1076,blank,2,0
3,50,20,1076,blank,3,0
3,50,20,1076,blank,4,0
3,50,20,1076,blank,5,0
3,50,20,1076,blank,6,0
3,50,20,1076,blank,7,0
3,50,20,1076,blank,8,0
3,50,20,1076,blank,9,1
3,50,21,1077,blank,1,0
3,50,21,1077,blank,2,0
3,50,21,1077,blank,3,0
3,50,21,1077,blank,4,0
3,50,21,1077,blank,5,0
3,50,21,1077,blank,6,0
3,50,21,1077,blank,7,0
3,50,21,1077,blank,8,0
3,50,21,1077,blank,9,0
3,50,21,1077,blank,10,0
3,50,21,1077,blank,11,0
3,50,21,1077,blank,12,0
3,50,21,1077,blank,13,0
3,50,21,1077,blank,14,1
3,50,22,1078,blank,1,0
3,50,22,1078,blank,2,0
3,50,22,1078,blank,3,0
3,50,22,1078,blank,4,0
3,50,22,1078,blank,5,0
3,50,22,1078,blank,6,0
3,50,22,1078,blank,7,0
3,50,22,1078,blank,8,0
3,50,22,1078,blank,9,0
3,50,22,1078,blank,10,0
3,50,22,1078,blank,11,0
3,50,22,1078,blank,12,0
3,50,22,1078,blank,13,0
3,50,22,1078,blank,14,0
3,50,22,1078,blank,15,1
3,51,2,1080,congruent,1,0
3,51,2,1080,congruent,2,0
3,51,2,1080,congruent,3,0
3,51,2,1080,congruent,4,0
3,51,2,1080,congruent,5,0
3,51,2,1080,congruent,6,0
3,51,2,1080,congruent,7,1
3,51,8,1086,incongruent,1,0
3,51,8,1086,incongruent,2,0
3,51,8,1086,incongruent,3,0
3,51,8,1086,incongruent,4,0
3,51,8,1086,incongruent,5,0
3,51,8,1086,incongruent,6,0
3,51,8,1086,incongruent,7,0
3,51,8,1086,incongruent,8,0
3,51,8,1086,incongruent,9,0
3,51,8,1086,incongruent,10,0
3,51,8,1086,incongruent,11,0
3,51,8,1086,incongruent,12,0
3,51,8,1086,incongruent,13,1
3,51,20,1098,incongruent,1,0
3,51,20,1098,incongruent,2,0
3,51,20,1098,incongruent,3,0
3,51,20,1098,incongruent,4,0
3,51,20,1098,incongruent,5,0
3,51,20,1098,incongruent,6,0
3,51,20,1098,incongruent,7,0
3,51,20,1098,incongruent,8,0
3,51,20,1098,incongruent,9,0
3,51,20,1098,incongruent,10,0
3,51,20,1098,incongruent,11,1
3,51,22,1100,congruent,1,0
3,51,22,1100,congruent,2,0
3,51,22,1100,congruent,3,0
3,51,22,1100,congruent,4,0
3,51,22,1100,congruent,5,0
3,51,22,1100,congruent,6,1
3,52,12,1112,congruent,1,0
3,52,12,1112,congruent,2,0
3,52,12,1112,congruent,3,0
3,52,12,1112,congruent,4,0
3,52,12,1112,congruent,5,0
3,52,12,1112,congruent,6,0
3,52,12,1112,congruent,7,0
3,52,12,1112,congruent,8,0
3,52,12,1112,congruent,9,1
3,52,16,1116,congruent,1,0
3,52,16,1116,congruent,2,0
3,52,16,1116,congruent,3,0
3,52,16,1116,congruent,4,0
3,52,16,1116,congruent,5,0
3,52,16,1116,congruent,6,0
3,52,16,1116,congruent,7,0
3,52,16,1116,congruent,8,0
3,52,16,1116,congruent,9,0
3,52,16,1116,congruent,10,1
3,52,21,1121,incongruent,1,0
3,52,21,1121,incongruent,2,0
3,52,21,1121,incongruent,3,0
3,52,21,1121,incongruent,4,0
3,52,21,1121,incongruent,5,0
3,52,21,1121,incongruent,6,0
3,52,21,1121,incongruent,7,1
3,52,22,1122,incongruent,1,0
3,52,22,1122,incongruent,2,0
3,52,22,1122,incongruent,3,0
3,52,22,1122,incongruent,4,0
3,52,22,1122,incongruent,5,0
3,52,22,1122,incongruent,6,0
3,52,22,1122,incongruent,7,0
3,52,22,1122,incongruent,8,0
3,52,22,1122,incongruent,9,0
3,52,22,1122,incongruent,10,0
3,52,22,1122,incongruent,11,0
3,52,22,1122,incongruent,12,1
3,53,2,1124,congruent,1,0
3,53,2,1124,congruent,2,0
3,53,2,1124,congruent,3,0
3,53,2,1124,congruent,4,0
3,53,2,1124,congruent,5,0
3,53,2,1124,congruent,6,0
3,53,2,1124,congruent,7,0
3,53,2,1124,congruent,8,1
3,53,8,1130,congruent,1,0
3,53,8,1130,congruent,2,0
3,53,8,1130,congruent,3,0
3,53,8,1130,congruent,4,0
3,53,8,1130,congruent,5,0
3,53,8,1130,congruent,6,0
3,53,8,1130,congruent,7,0
3,53,8,1130,congruent,8,1
3,53,11,1133,incongruent,1,0
3,53,11,1133,incongruent,2,0
3,53,11,1133,incongruent,3,0
3,53,11,1133,incongruent,4,0
3,53,11,1133,incongruent,5,0
3,53,11,1133,incongruent,6,0
3,53,11,1133,incongruent,7,1
3,53,18,1140,incongruent,1,0
3,53,18,1140,incongruent,2,0
3,53,18,1140,incongruent,3,0
3,53,18,1140,incongruent,4,0
3,53,18,1140,incongruent,5,0
3,53,18,1140,incongruent,6,0
3,53,18,1140,incongruent,7,1
3,54,5,1149,incongruent,1,0
3,54,5,1149,incongruent,2,0
3,54,5,1149,incongruent,3,0
3,54,5,1149,incongruent,4,0
3,54,5,1149,incongruent,5,0
3,54,5,1149,incongruent,6,0
3,54,5,1149,incongruent,7,1
3,54,9,1153,congruent,1,0
3,54,9,1153,congruent,2,0
3,54,9,1153,congruent,3,0
3,54,9,1153,congruent,4,0
3,54,9,1153,congruent,5,0
3,54,9,1153,congruent,6,0
3,54,9,1153,congruent,7,0
3,54,9,1153,congruent,8,0
3,54,9,1153,congruent,9,0
3,54,9,1153,congruent,10,1
3,54,10,1154,incongruent,1,0
3,54,10,1154,incongruent,2,0
3,54,10,1154,incongruent,3,0
3,54,10,1154,incongruent,4,0
3,54,10,1154,incongruent,5,0
3,54,10,1154,incongruent,6,0
3,54,10,1154,incongruent,7,0
3,54,10,1154,incongruent,8,0
3,54,10,1154,incongruent,9,0
3,54,10,1154,incongruent,10,1
3,54,21,1165,congruent,1,0
3,54,21,1165,congruent,2,0
3,54,21,1165,congruent,3,0
3,54,21,1165,congruent,4,0
3,54,21,1165,congruent,5,0
3,54,21,1165,congruent,6,0
3,54,21,1165,congruent,7,1
3,55,5,1171,incongruent,1,0
3,55,5,1171,incongruent,2,0
3,55,5,1171,incongruent,3,0
3,55,5,1171,incongruent,4,0
3,55,5,1171,incongruent,5,0
3,55,5,1171,incongruent,6,0
3,55,5,1171,incongruent,7,0
3,55,5,1171,incongruent,8,0
3,55,5,1171,incongruent,9,0
3,55,5,1171,incongruent,10,0
3,55,5,1171,incongruent,11,1
3,55,8,1174,congruent,1,0
3,55,8,1174,congruent,2,0
3,55,8,1174,congruent,3,0
3,55,8,1174,congruent,4,0
3,55,8,1174,congruent,5,0
3,55,8,1174,congruent,6,1
3,55,10,1176,incongruent,1,0
3,55,10,1176,incongruent,2,0
3,55,10,1176,incongruent,3,0
3,55,10,1176,incongruent,4,0
3,55,10,1176,incongruent,5,0
3,55,10,1176,incongruent,6,1
3,55,19,1185,congruent,1,0
3,55,19,1185,congruent,2,0
3,55,19,1185,congruent,3,0
3,55,19,1185,congruent,4,0
3,55,19,1185,congruent,5,0
3,55,19,1185,congruent,6,0
3,55,19,1185,congruent,7,0
3,55,19,1185,congruent,8,0
3,55,19,1185,congruent,9,1
3,56,1,1189,congruent,1,0
3,56,1,1189,congruent,2,0
3,56,1,1189,congruent,3,0
3,56,1,1189,congruent,4,0
3,56,1,1189,congruent,5,0
3,56,1,1189,congruent,6,0
3,56,1,1189,congruent,7,0
3,56,1,1189,congruent,8,0
3,56,1,1189,congruent,9,0
3,56,1,1189,congruent,10,0
3,56,1,1189,congruent,11,1
3,56,2,1190,incongruent,1,0
3,56,2,1190,incongruent,2,0
3,56,2,1190,incongruent,3,0
3,56,2,1190,incongruent,4,0
3,56,2,1190,incongruent,5,0
3,56,2,1190,incongruent,6,0
3,56,2,1190,incongruent,7,1
3,56,9,1197,incongruent,1,0
3,56,9,1197,incongruent,2,0
3,56,9,1197,incongruent,3,0
3,56,9,1197,incongruent,4,0
3,56,9,1197,incongruent,5,0
3,56,9,1197,incongruent,6,1
3,56,16,1204,congruent,1,0
3,56,16,1204,congruent,2,0
3,56,16,1204,congruent,3,0
3,56,16,1204,congruent,4,0
3,56,16,1204,congruent,5,0
3,56,16,1204,congruent,6,0
3,56,16,1204,congruent,7,1
3,57,1,1211,blank,1,0
3,57,1,1211,blank,2,0
3,57,1,1211,blank,3,0
3,57,1,1211,blank,4,0
3,57,1,1211,blank,5,0
3,57,1,1211,blank,6,0
3,57,1,1211,blank,7,0
3,57,1,1211,blank,8,0
3,57,1,1211,blank,9,0
3,57,1,1211,blank,10,0
3,57,1,1211,blank,11,0
3,57,1,1211,blank,12,1
3,57,2,1212,blank,1,0
3,57,2,1212,blank,2,0
3,57,2,1212,blank,3,0
3,57,2,1212,blank,4,0
3,57,2,1212,blank,5,0
3,57,2,1212,blank,6,0
3,57,2,1212,blank,7,0
3,57,2,1212,blank,8,0
3,57,2,1212,blank,9,1
3,57,3,1213,blank,1,0
3,57,3,1213,blank,2,0
3,57,3,1213,blank,3,0
3,57,3,1213,blank,4,0
3,57,3,1213,blank,5,0
3,57,3,1213,blank,6,0
3,57,3,1213,blank,7,0
3,57,3,1213,blank,8,0
3,57,3,1213,blank,9,0
3,57,3,1213,blank,10,0
3,57,3,1213,blank,11,1
3,57,4,1214,blank,1,0
3,57,4,1214,blank,2,0
3,57,4,1214,blank,3,0
3,57,4,1214,blank,4,0
3,57,4,1214,blank,5,0
3,57,4,1214,blank,6,0
3,57,4,1214,blank,7,0
3,57,4,1214,blank,8,0
3,57,4,1214,blank,9,0
3,57,4,1214,blank,10,1
3,57,5,1215,blank,1,0
3,57,5,1215,blank,2,0
3,57,5,1215,blank,3,0
3,57,5,1215,blank,4,0
3,57,5,1215,blank,5,0
3,57,5,1215,blank,6,0
3,57,5,1215,blank,7,0
3,57,5,1215,blank,8,0
3,57,5,1215,blank,9,0
3,57,5,1215,blank,10,0
3,57,5,1215,blank,11,1
3,57,6,1216,blank,1,0
3,57,6,1216,blank,2,0
3,57,6,1216,blank,3,0
3,57,6,1216,blank,4,0
3,57,6,1216,blank,5,0
3,57,6,1216,blank,6,0
3,57,6,1216,blank,7,0
3,57,6,1216,blank,8,1
3,57,7,1217,blank,1,0
3,57,7,1217,blank,2,0
3,57,7,1217,blank,3,0
3,57,7,1217,blank,4,0
3,57,7,1217,blank,5,0
3,57,7,1217,blank,6,0
3,57,7,1217,blank,7,0
3,57,7,1217,blank,8,0
3,57,7,1217,blank,9,0
3,57,7,1217,blank,10,0
3,57,7,1217,blank,11,1
3,57,8,1218,blank,1,0
3,57,8,1218,blank,2,0
3,57,8,1218,blank,3,0
3,57,8,1218,blank,4,0
3,57,8,1218,blank,5,0
3,57,8,1218,blank,6,0
3,57,8,1218,blank,7,0
3,57,8,1218,blank,8,0
3,57,8,1218,blank,9,0
3,57,8,1218,blank,10,0
3,57,8,1218,blank,11,0
3,57,8,1218,blank,12,0
3,57,8,1218,blank,13,1
3,57,9,1219,blank,1,0
3,57,9,1219,blank,2,0
3,57,9,1219,blank,3,0
3,57,9,1219,blank,4,0
3,57,9,1219,blank,5,0
3,57,9,1219,blank,6,0
3,57,9,1219,blank,7,0
3,57,9,1219,blank,8,0
3,57,9,1219,blank,9,0
3,57,9,1219,blank,10,1
3,57,10,1220,blank,1,0
3,57,10,1220,blank,2,0
3,57,10,1220,blank,3,0
3,57,10,1220,blank,4,0
3,57,10,1220,blank,5,0
3,57,10,1220,blank,6,0
3,57,10,1220,blank,7,0
3,57,10,1220,blank,8,0
3,57,10,1220,blank,9,1
3,57,11,1221,blank,1,0
3,57,11,1221,blank,2,0
3,57,11,1221,blank,3,0
3,57,11,1221,blank,4,0
3,57,11,1221,blank,5,0
3,57,11,1221,blank,6,0
3,57,11,1221,blank,7,0
3,57,11,1221,blank,8,1
3,57,12,1222,blank,1,0
3,57,12,1222,blank,2,0
3,57,12,1222,blank,3,0
3,57,12,1222,blank,4,0
3,57,12,1222,blank,5,0
3,57,12,1222,blank,6,0
3,57,12,1222,blank,7,0
3,57,12,1222,blank,8,1
3,57,13,1223,blank,1,0
3,57,13,1223,blank,2,0
3,57,13,1223,blank,3,0
3,57,13,1223,blank,4,0
3,57,13,1223,blank,5,0
3,57,13,1223,blank,6,0
3,57,13,1223,blank,7,0
3,57,13,1223,blank,8,1
3,57,14,1224,blank,1,0
3,57,14,1224,blank,2,0
3,57,14,1224,blank,3,0
3,57,14,1224,blank,4,0
3,57,14,1224,blank,5,0
3,57,14,1224,blank,6,0
3,57,14,1224,blank,7,0
3,57,14,1224,blank,8,0
3,57,14,1224,blank,9,0
3,57,14,1224,blank,10,0
3,57,14,1224,blank,11,0
3,57,14,1224,blank,12,1
3,57,15,1225,blank,1,0
3,57,15,1225,blank,2,0
3,57,15,1225,blank,3,0
3,57,15,1225,blank,4,0
3,57,15,1225,blank,5,0
3,57,15,1225,blank,6,0
3,57,15,1225,blank,7,0
3,57,15,1225,blank,8,0
3,57,15,1225,blank,9,0
3,57,15,1225,blank,10,1
3,57,16,1226,blank,1,0
3,57,16,1226,blank,2,0
3,57,16,1226,blank,3,0
3,57,16,1226,blank,4,0
3,57,16,1226,blank,5,0
3,57,16,1226,blank,6,0
3,57,16,1226,blank,7,0
3,57,16,1226,blank,8,0
3,57,16,1226,blank,9,1
3,57,17,1227,blank,1,0
3,57,17,1227,blank,2,0
3,57,17,1227,blank,3,0
3,57,17,1227,blank,4,0
3,57,17,1227,blank,5,0
3,57,17,1227,blank,6,0
3,57,17,1227,blank,7,0
3,57,17,1227,blank,8,0
3,57,17,1227,blank,9,0
3,57,17,1227,blank,10,1
3,57,18,1228,blank,1,0
3,57,18,1228,blank,2,0
3,57,18,1228,blank,3,0
3,57,18,1228,blank,4,0
3,57,18,1228,blank,5,0
3,57,18,1228,blank,6,0
3,57,18,1228,blank,7,0
3,57,18,1228,blank,8,0
3,57,18,1228,blank,9,0
3,57,18,1228,blank,10,1
3,57,19,1229,blank,1,0
3,57,19,1229,blank,2,0
3,57,19,1229,blank,3,0
3,57,19,1229,blank,4,0
3,57,19,1229,blank,5,0
3,57,19,1229,blank,6,0
3,57,19,1229,blank,7,0
3,57,19,1229,blank,8,0
3,57,19,1229,blank,9,1
3,57,20,1230,blank,1,0
3,57,20,1230,blank,2,0
3,57,20,1230,blank,3,0
3,57,20,1230,blank,4,0
3,57,20,1230,blank,5,0
3,57,20,1230,blank,6,0
3,57,20,1230,blank,7,0
3,57,20,1230,blank,8,0
3,57,20,1230,blank,9,0
3,57,20,1230,blank,10,1
3,57,21,1231,blank,1,0
3,57,21,1231,blank,2,0
3,57,21,1231,blank,3,0
3,57,21,1231,blank,4,0
3,57,21,1231,blank,5,0
3,57,21,1231,blank,6,0
3,57,21,1231,blank,7,0
3,57,21,1231,blank,8,0
3,57,21,1231,blank,9,0
3,57,21,1231,blank,10,0
3,57,21,1231,blank,11,0
3,57,21,1231,blank,12,0
3,57,21,1231,blank,13,1
3,57,22,1232,blank,1,0
3,57,22,1232,blank,2,0
3,57,22,1232,blank,3,0
3,57,22,1232,blank,4,0
3,57,22,1232,blank,5,0
3,57,22,1232,blank,6,0
3,57,22,1232,blank,7,0
3,57,22,1232,blank,8,0
3,57,22,1232,blank,9,0
3,57,22,1232,blank,10,1
3,58,1,1233,incongruent,1,0
3,58,1,1233,incongruent,2,0
3,58,1,1233,incongruent,3,0
3,58,1,1233,incongruent,4,0
3,58,1,1233,incongruent,5,0
3,58,1,1233,incongruent,6,0
3,58,1,1233,incongruent,7,0
3,58,1,1233,incongruent,8,0
3,58,1,1233,incongruent,9,0
3,58,1,1233,incongruent,10,0
3,58,1,1233,incongruent,11,0
3,58,1,1233,incongruent,12,0
3,58,1,1233,incongruent,13,0
3,58,1,1233,incongruent,14,0
3,58,1,1233,incongruent,15,0
3,58,4,1236,incongruent,1,0
3,58,4,1236,incongruent,2,0
3,58,4,1236,incongruent,3,0
3,58,4,1236,incongruent,4,0
3,58,4,1236,incongruent,5,1
3,58,9,1241,congruent,1,0
3,58,9,1241,congruent,2,0
3,58,9,1241,congruent,3,0
3,58,9,1241,congruent,4,0
3,58,9,1241,congruent,5,0
3,58,9,1241,congruent,6,0
3,58,9,1241,congruent,7,0
3,58,9,1241,congruent,8,0
3,58,9,1241,congruent,9,0
3,58,9,1241,congruent,10,0
3,58,9,1241,congruent,11,1
3,58,14,1246,congruent,1,0
3,58,14,1246,congruent,2,0
3,58,14,1246,congruent,3,0
3,58,14,1246,congruent,4,0
3,58,14,1246,congruent,5,0
3,58,14,1246,congruent,6,0
3,58,14,1246,congruent,7,0
3,58,14,1246,congruent,8,1
3,59,1,1255,congruent,1,0
3,59,1,1255,congruent,2,0
3,59,1,1255,congruent,3,0
3,59,1,1255,congruent,4,0
3,59,1,1255,congruent,5,0
3,59,1,1255,congruent,6,0
3,59,1,1255,congruent,7,0
3,59,1,1255,congruent,8,1
3,59,12,1266,incongruent,1,0
3,59,12,1266,incongruent,2,0
3,59,12,1266,incongruent,3,0
3,59,12,1266,incongruent,4,0
3,59,12,1266,incongruent,5,0
3,59,12,1266,incongruent,6,0
3,59,12,1266,incongruent,7,0
3,59,12,1266,incongruent,8,0
3,59,12,1266,incongruent,9,0
3,59,12,1266,incongruent,10,0
3,59,12,1266,incongruent,11,0
3,59,12,1266,incongruent,12,1
3,59,14,1268,incongruent,1,0
3,59,14,1268,incongruent,2,0
3,59,14,1268,incongruent,3,0
3,59,14,1268,incongruent,4,0
3,59,14,1268,incongruent,5,0
3,59,14,1268,incongruent,6,0
3,59,14,1268,incongruent,7,0
3,59,14,1268,incongruent,8,0
3,59,14,1268,incongruent,9,0
3,59,14,1268,incongruent,10,0
3,59,14,1268,incongruent,11,0
3,59,14,1268,incongruent,12,0
3,59,14,1268,incongruent,13,1
3,59,20,1274,congruent,1,0
3,59,20,1274,congruent,2,0
3,59,20,1274,congruent,3,0
3,59,20,1274,congruent,4,0
3,59,20,1274,congruent,5,0
3,59,20,1274,congruent,6,0
3,59,20,1274,congruent,7,0
3,59,20,1274,congruent,8,0
3,59,20,1274,congruent,9,0
3,59,20,1274,congruent,10,0
3,59,20,1274,congruent,11,0
3,59,20,1274,congruent,12,1
3,60,6,1282,congruent,1,0
3,60,6,1282,congruent,2,0
3,60,6,1282,congruent,3,0
3,60,6,1282,congruent,4,0
3,60,6,1282,congruent,5,0
3,60,6,1282,congruent,6,0
3,60,6,1282,congruent,7,0
3,60,6,1282,congruent,8,1
3,60,8,1284,congruent,1,0
3,60,8,1284,congruent,2,0
3,60,8,1284,congruent,3,0
3,60,8,1284,congruent,4,0
3,60,8,1284,congruent,5,0
3,60,8,1284,congruent,6,0
3,60,8,1284,congruent,7,1
3,60,9,1285,incongruent,1,0
3,60,9,1285,incongruent,2,0
3,60,9,1285,incongruent,3,0
3,60,9,1285,incongruent,4,0
3,60,9,1285,incongruent,5,0
3,60,9,1285,incongruent,6,0
3,60,9,1285,incongruent,7,0
3,60,9,1285,incongruent,8,0
3,60,9,1285,incongruent,9,0
3,60,9,1285,incongruent,10,1
3,60,16,1292,incongruent,1,0
3,60,16,1292,incongruent,2,0
3,60,16,1292,incongruent,3,0
3,60,16,1292,incongruent,4,0
3,60,16,1292,incongruent,5,0
3,60,16,1292,incongruent,6,0
3,60,16,1292,incongruent,7,0
3,60,16,1292,incongruent,8,0
3,60,16,1292,incongruent,9,0
3,60,16,1292,incongruent,10,0
3,60,16,1292,incongruent,11,0
3,60,16,1292,incongruent,12,1
3,61,2,1300,incongruent,1,0
3,61,2,1300,incongruent,2,0
3,61,2,1300,incongruent,3,0
3,61,2,1300,incongruent,4,0
3,61,2,1300,incongruent,5,0
3,61,2,1300,incongruent,6,1
3,61,3,1301,congruent,1,0
3,61,3,1301,congruent,2,0
3,61,3,1301,congruent,3,0
3,61,3,1301,congruent,4,0
3,61,3,1301,congruent,5,0
3,61,3,1301,congruent,6,0
3,61,3,1301,congruent,7,0
